1046 189 164.138
153 1737 134.618
1754 189 132.404
146 1656 137.078
1948 183 132.158
1843 178 130.928
1737 190 128.96
152 1002 203.498
156 1617 153.068
1526 189 139.538
156 1738 148.64
1987 190 129.698
153 1477 157.004
1291 170 152.33
155 1725 134.864
2058 190 130.682
155 1478 94.274
152 2503 130.436
155 1080 94.028
2046 187 131.174
2119 180 741.5
153 1575 -134.752
143 1528 139.784
936 1666 143.228
2099 186 128.96
2591 176 94.274
2068 173 131.666
1753 182 799.802
2045 181 128.96
1631 183 136.586
155 1646 146.918
1456 190 140.768
155 1275 174.716
1464 171 145.196
1300 480 136.832
147 1599 149.132
143 1370 149.87
153 1535 141.752
1618 178 139.784
148 1702 134.126
1973 186 131.174
154 913 226.13
2015 191 132.158
152 1297 169.55
240 190 94.274
985 186 189.968
1357 173 136.586
293 1002 212.6
1468 192 146.426
1149 184 239.66
152 2014 659.336
157 1262 162.17
4095 4095 116.906
2135 188 130.928
150 4095 234.002
1092 182 171.026
156 1252 164.876
1847 191 134.372
155 1727 140.522
1454 596 136.34
157 727 94.52
1987 190 130.19
152 182 120.35
158 1535 147.902
165 2032 94.52
1476 178 142.736
155 287 94.274
4095 610 683.198
153 1377 152.576
1287 173 144.704
144 1580 142.49
1383 172 139.292
154 1321 156.512
148 1603 146.918
151 1722 134.864
153 1097 188
2004 175 132.896
1362 191 147.902
1114 179 173.486
156 1759 285.662
1741 178 138.062
665 175 94.52
1535 176 150.362
154 1737 139.784
154 1695 148.394
1124 189 175.7
156 1295 167.582
1626 191 139.046
1490 177 141.506
1535 188 145.442
1934 189 134.126
1451 179 140.522
1246 184 162.416
1988 188 132.896
1679 171 141.752
2152 173 131.174
1328 181 158.972
1090 180 167.336
1634 190 128.222
508 190 94.274
145 174 113.954
147 1516 141.998
157 1232 177.176
1603 176 144.704
2067 192 128.222
1608 190 138.554
1376 183 147.656
154 2228 132.896
1502 187 -134.752
153 1581 146.18
1753 190 143.474
157 1634 141.014
147 1608 130.682
154 1362 154.544
1402 171 146.918
143 1176 184.556
150 1735 137.816
