1046 189 2880
153 1737 3000
1754 189 3009
146 1656 2990
1948 183 3010
1843 178 3015
1737 190 3023
152 1002 2720
156 1617 2925
1526 189 2980
156 1738 2943
1987 190 3020
153 1477 2909
1291 170 2928
155 1725 2999
2058 190 3016
155 1478 3164
152 2503 3017
155 1080 3165
2046 187 3014
2119 180 533
153 1575 4095
143 1528 2979
936 1666 2965
2099 186 3023
2591 176 3164
2068 173 3012
1753 182 296
2045 181 3023
1631 183 2992
155 1646 2950
1456 190 2975
155 1275 2837
1464 171 2957
1300 480 2991
147 1599 2941
143 1370 2938
153 1535 2971
1618 178 2979
148 1702 3002
1973 186 3014
154 913 2628
2015 191 3010
152 1297 2858
240 190 3164
985 186 2775
1357 173 2992
293 1002 2683
1468 192 2952
1149 184 2573
152 2014 867
157 1262 2888
4095 4095 3072
2135 188 3015
150 4095 2596
1092 182 2852
156 1252 2877
1847 191 3001
155 1727 2976
1454 596 2993
157 727 3163
1987 190 3018
152 182 3058
158 1535 2946
165 2032 3163
1476 178 2967
155 287 3164
4095 610 770
153 1377 2927
1287 173 2959
144 1580 2968
1383 172 2981
154 1321 2911
148 1603 2950
151 1722 2999
153 1097 2783
2004 175 3007
1362 191 2946
1114 179 2842
156 1759 2386
1741 178 2986
665 175 3163
1535 176 2936
154 1737 2979
154 1695 2944
1124 189 2833
156 1295 2866
1626 191 2982
1490 177 2972
1535 188 2956
1934 189 3002
1451 179 2976
1246 184 2887
1988 188 3007
1679 171 2971
2152 173 3014
1328 181 2901
1090 180 2867
1634 190 3026
508 190 3164
145 174 3084
147 1516 2970
157 1232 2827
1603 176 2959
2067 192 3026
1608 190 2984
1376 183 2947
154 2228 3007
1502 187 4095
153 1581 2953
1753 190 2964
157 1634 2974
147 1608 3016
154 1362 2919
1402 171 2950
143 1176 2797
150 1735 2987
1048 180 2773
2070 176 3026
150 1863 4095
1772 185 3018
150 1694 2989
1597 191 2986
154 1724 2986
167 548 3164
1075 176 2876
1585 173 2967
154 1619 2955
212 544 3049
1514 181 2994
2112 172 3007
941 187 295
1786 181 2989
147 1356 2880
1527 183 2712
152 1736 2986
1900 180 3015
155 1677 3004
153 1111 448
157 1754 2986
1780 172 1345
1152 190 2940
1137 189 2907
2077 185 2996
1805 184 3011
1388 191 2958
1650 177 2993
1153 175 2876
1854 190 3023
1369 190 2877
156 1249 2945
2083 176 4095
144 1774 3002
152 3486 3148
154 1232 2939
154 1354 2907
141 1250 2849
1656 188 2976
825 187 3165
4095 179 4095
150 1637 2986
2083 171 3020
153 1722 2971
152 1186 2859
1227 173 2931
